tractate_id,tractate_heb,chapter,mishna,daf,amud
sota,סוטה,006,002,כא,א
sota,סוטה,006,003,כא,א
sota,סוטה,006,004,כא,א
sota,סוטה,007,001,כא,ב
sota,סוטה,007,002,כא,ב
sota,סוטה,007,005,כא,ד
sota,סוטה,007,006,כא,ד
sota,סוטה,007,007,כא,ד
sota,סוטה,007,008,כא,ד
sota,סוטה,008,001,כב,ב
sota,סוטה,008,002,כג,א
sota,סוטה,008,003,כג,א
sota,סוטה,008,004,כג,א
sota,סוטה,008,005,כג,א
sota,סוטה,008,006,כג,א
sota,סוטה,008,007,כג,א
sota,סוטה,009,001,כג,ב
sota,סוטה,009,002,כג,ב
sota,סוטה,009,003,כג,ד
sota,סוטה,009,004,כג,ג
sota,סוטה,009,005,כג,ד
sota,סוטה,009,006,כד,א
sota,סוטה,009,008,כד,א
sota,סוטה,009,009,כד,א
sota,סוטה,009,010,כד,ב
sota,סוטה,009,011,כד,ב
sota,סוטה,009,012,כד,ב
sota,סוטה,009,013,כד,ב
sota,סוטה,009,014,כד,ג
sota,סוטה,009,015,כד,ג
sukka,סוכה,001,001,נא,ג
sukka,סוכה,001,002,נא,ג
sukka,סוכה,001,003,נא,ג
sukka,סוכה,001,004,נא,ג
sukka,סוכה,001,005,נא,ג
sukka,סוכה,001,006,נב,ג
sukka,סוכה,001,007,נב,ג
sukka,סוכה,001,008,נב,ג
sukka,סוכה,001,009,נב,ג
sukka,סוכה,001,010,נב,ג
sukka,סוכה,001,011,נב,ג
sukka,סוכה,002,001,נב,ד
sukka,סוכה,002,002,נב,ד
sukka,סוכה,002,003,נג,א
sukka,סוכה,002,004,נג,א
sukka,סוכה,002,005,נג,א
sukka,סוכה,002,006,נג,א
sukka,סוכה,002,007,נג,ב
sukka,סוכה,002,008,נג,ב
sukka,סוכה,002,009,נג,ב
sukka,סוכה,003,001,נג,ג
sukka,סוכה,003,002,נג,ג
sukka,סוכה,003,003,נג,ג
sukka,סוכה,003,004,נג,ד
sukka,סוכה,003,005,נג,ד
sukka,סוכה,003,006,נג,ד
sukka,סוכה,003,007,נג,ד
sukka,סוכה,003,009,נג,ד
sukka,סוכה,003,010,נד,א
sukka,סוכה,003,011,נד,א
sukka,סוכה,003,012,נד,א
sukka,סוכה,003,013,נד,א
sukka,סוכה,003,014,נד,א
sukka,סוכה,003,015,נד,א
sukka,סוכה,004,001,נד,ב
sukka,סוכה,004,004,נד,ב
sukka,סוכה,004,005,נד,ג
sukka,סוכה,004,007,נד,ג
sukka,סוכה,004,008,נד,ג
sukka,סוכה,004,009,נד,ד
sukka,סוכה,004,010,נד,ד
sukka,סוכה,005,001,נה,א
sukka,סוכה,005,002,נה,א
sukka,סוכה,005,003,נה,א
sukka,סוכה,005,004,נה,ג
sukka,סוכה,005,005,נה,ד
sukka,סוכה,005,006,נה,ד
sukka,סוכה,005,007,נה,ד
sukka,סוכה,005,008,נה,ד
taaniyot,תעניות,001,001,סג,ג
taaniyot,תעניות,001,002,סג,ג
taaniyot,תעניות,001,003,סד,ב
taaniyot,תעניות,001,004,סד,ג
taaniyot,תעניות,001,005,סד,ג
taaniyot,תעניות,001,006,סד,ד
taaniyot,תעניות,001,007,סד,ד
taaniyot,תעניות,002,001,סה,א
taaniyot,תעניות,002,002,סה,ג
taaniyot,תעניות,002,003,סה,ג
taaniyot,תעניות,002,004,סה,ד
taaniyot,תעניות,002,005,סה,ד
taaniyot,תעניות,002,007,סו,א
taaniyot,תעניות,002,008,סו,א
taaniyot,תעניות,002,009,סו,א
taaniyot,תעניות,002,010,סו,ב
taaniyot,תעניות,003,001,סו,ג
taaniyot,תעניות,003,002,סו,ג
taaniyot,תעניות,003,003,סו,ג
taaniyot,תעניות,003,004,סו,ד
taaniyot,תעניות,003,005,סו,ד
taaniyot,תעניות,003,006,סו,ד
taaniyot,תעניות,003,007,סו,ד
taaniyot,תעניות,003,008,סז,א
taaniyot,תעניות,003,009,סז,א
taaniyot,תעניות,004,001,סז,ב
taaniyot,תעניות,004,002,סח,א
taaniyot,תעניות,004,003,סח,ב
taaniyot,תעניות,004,004,סח,ב
taaniyot,תעניות,004,005,סח,ב
taaniyot,תעניות,004,006,סח,ג
taaniyot,תעניות,004,007,סט,ג
taaniyot,תעניות,004,008,סט,ג
terumot,תרומות,001,001,מ,א
terumot,תרומות,001,002,מ,א
terumot,תרומות,001,003,מ,ד
terumot,תרומות,001,004,מ,ד
terumot,תרומות,001,005,מ,ד
terumot,תרומות,001,006,מ,ד
terumot,תרומות,001,007,מ,ד
terumot,תרומות,001,008,מא,א
terumot,תרומות,001,009,מא,א
terumot,תרומות,001,010,מא,א
terumot,תרומות,002,001,מא,ב
terumot,תרומות,002,002,מא,ג
terumot,תרומות,002,003,מא,ג
terumot,תרומות,002,004,מא,ד
terumot,תרומות,002,006,מא,ד
terumot,תרומות,003,001,מב,א
terumot,תרומות,003,003,מב,א
terumot,תרומות,003,004,מב,ב
terumot,תרומות,003,005,מב,ב
terumot,תרומות,003,006,מב,ב
terumot,תרומות,003,008,מב,ב
terumot,תרומות,003,009,מב,ב
terumot,תרומות,004,001,מב,ג
terumot,תרומות,004,002,מב,ג
terumot,תרומות,004,003,מב,ג
terumot,תרומות,004,004,מב,ג
terumot,תרומות,004,005,מב,ג
terumot,תרומות,004,006,מב,ג
terumot,תרומות,004,007,מג,א
terumot,תרומות,004,008,מג,א
terumot,תרומות,004,009,מג,א
terumot,תרומות,004,010,מג,א
terumot,תרומות,004,011,מג,א
terumot,תרומות,004,012,מג,ב
terumot,תרומות,004,013,מג,ב
terumot,תרומות,005,001,מג,ג
terumot,תרומות,005,002,מג,ג
terumot,תרומות,005,003,מג,ג
terumot,תרומות,005,004,מג,ד
terumot,תרומות,005,005,מג,ד
terumot,תרומות,005,006,מג,ד
terumot,תרומות,005,007,מג,ד
terumot,תרומות,005,008,מג,ד
terumot,תרומות,005,009,מג,ד
terumot,תרומות,006,001,מד,א
terumot,תרומות,006,002,מד,א
terumot,תרומות,006,003,מד,א
terumot,תרומות,006,004,מד,א
terumot,תרומות,006,005,מד,א
terumot,תרומות,006,006,מד,א
terumot,תרומות,007,001,מד,ג
terumot,תרומות,007,002,מד,ג
terumot,תרומות,007,003,מד,ג
terumot,תרומות,007,005,מה,א
terumot,תרומות,007,007,מה,א
terumot,תרומות,008,001,מה,ב
terumot,תרומות,008,002,מה,ג
terumot,תרומות,008,003,מה,ג
terumot,תרומות,008,004,מה,ד
terumot,תרומות,008,005,מו,א
terumot,תרומות,008,006,מו,א
terumot,תרומות,008,008,מו,ב
terumot,תרומות,008,009,מו,ב
terumot,תרומות,008,011,מו,ג
terumot,תרומות,009,001,מו,ג
terumot,תרומות,009,002,מו,ג
terumot,תרומות,009,003,מו,ד
terumot,תרומות,009,004,מו,ד
terumot,תרומות,009,005,מו,ד
terumot,תרומות,009,006,מו,ד
terumot,תרומות,009,007,מו,ד
terumot,תרומות,010,001,מז,א
terumot,תרומות,010,002,מז,א
terumot,תרומות,010,003,מז,א
terumot,תרומות,010,004,מז,ב
terumot,תרומות,010,005,מז,ב
terumot,תרומות,010,006,מז,ב
terumot,תרומות,010,007,מז,ב
terumot,תרומות,010,008,מז,ב
terumot,תרומות,010,009,מז,ב
terumot,תרומות,010,010,מז,ב
terumot,תרומות,010,011,מז,ב
terumot,תרומות,010,012,מז,ג
terumot,תרומות,011,001,מז,ד
terumot,תרומות,011,002,מז,ד
terumot,תרומות,011,003,מז,ד
terumot,תרומות,011,004,מז,ד
terumot,תרומות,011,005,מח,א
terumot,תרומות,011,008,מח,א
terumot,תרומות,011,009,מח,א
terumot,תרומות,011,010,מח,ב
yevamot,יבמות,001,001,ב,א
yevamot,יבמות,001,002,ב,א
yevamot,יבמות,001,003,ב,א
yevamot,יבמות,001,004,ג,ב
yevamot,יבמות,002,001,ג,ג
yevamot,יבמות,002,002,ג,ד
yevamot,יבמות,002,003,ג,ד
yevamot,יבמות,002,004,ג,ד
yevamot,יבמות,002,005,ד,א
yevamot,יבמות,002,006,ד,א
yevamot,יבמות,002,007,ד,א
yevamot,יבמות,002,008,ד,א
yevamot,יבמות,002,009,ד,ב
yevamot,יבמות,002,010,ד,ב
yevamot,יבמות,003,001,ד,ג
yevamot,יבמות,003,002,ד,ג
yevamot,יבמות,003,003,ד,ג
yevamot,יבמות,003,004,ד,ג
yevamot,יבמות,003,005,ה,א
yevamot,יבמות,003,006,ה,א
yevamot,יבמות,003,007,ה,א
yevamot,יבמות,003,008,ה,א
yevamot,יבמות,003,009,ה,א
yevamot,יבמות,003,010,ה,א
yevamot,יבמות,004,001,ה,ב
yevamot,יבמות,004,002,ה,ד
yevamot,יבמות,004,003,ה,ד
yevamot,יבמות,004,004,ה,ד
yevamot,יבמות,004,005,ה,ד
yevamot,יבמות,004,007,ו,א
yevamot,יבמות,004,008,ו,א
yevamot,יבמות,004,009,ו,א
yevamot,יבמות,004,010,ו,ב
yevamot,יבמות,004,011,ו,ב
yevamot,יבמות,004,012,ו,ב
yevamot,יבמות,004,013,ו,ג
yevamot,יבמות,005,001,ו,ד
yevamot,יבמות,005,002,ו,ד
yevamot,יבמות,005,003,ז,א
yevamot,יבמות,005,004,ז,א
yevamot,יבמות,005,006,ז,א
yevamot,יבמות,006,001,ז,ב
yevamot,יבמות,006,002,ז,ב
yevamot,יבמות,006,003,ז,ג
yevamot,יבמות,006,004,ז,ג
yevamot,יבמות,006,005,ז,ג
yevamot,יבמות,006,006,ז,ד
yevamot,יבמות,007,001,ח,א
yevamot,יבמות,007,003,ח,ב
yevamot,יבמות,007,004,ח,ב
yevamot,יבמות,007,005,ח,ג
yevamot,יבמות,007,006,ח,ג
yevamot,יבמות,008,001,ח,ד
yevamot,יבמות,008,002,ט,ב
yevamot,יבמות,008,003,ט,ד
yevamot,יבמות,008,004,ט,ד
yevamot,יבמות,008,005,ט,ד
yevamot,יבמות,008,006,ט,ד
yevamot,יבמות,009,001,י,א
yevamot,יבמות,009,002,י,א
yevamot,יבמות,009,003,י,ב
yevamot,יבמות,009,004,י,ב
yevamot,יבמות,009,006,י,ב
yevamot,יבמות,010,001,י,ג
yevamot,יבמות,010,003,יא,א
yevamot,יבמות,010,004,יא,ב
yevamot,יבמות,010,005,יא,ב
yevamot,יבמות,010,006,יא,ב
yevamot,יבמות,010,007,יא,ב
yevamot,יבמות,010,009,יא,ג
yevamot,יבמות,011,001,יא,ד
yevamot,יבמות,011,002,יב,א
yevamot,יבמות,011,003,יב,א
yevamot,יבמות,011,004,יב,א
yevamot,יבמות,011,005,יב,א
yevamot,יבמות,011,006,יב,ב
yevamot,יבמות,011,007,יב,ב
yevamot,יבמות,012,001,יב,ג
yevamot,יבמות,012,002,יב,ד
yevamot,יבמות,012,003,יב,ד
yevamot,יבמות,012,004,יב,ד
yevamot,יבמות,012,005,יב,ד
yevamot,יבמות,012,006,יג,א
yevamot,יבמות,013,001,יג,ב
yevamot,יבמות,013,002,יג,ד
yevamot,יבמות,013,003,יג,ד
yevamot,יבמות,013,004,יג,ד
yevamot,יבמות,013,005,יג,ד
yevamot,יבמות,013,006,יג,ד
yevamot,יבמות,013,007,יד,א
yevamot,יבמות,013,008,יד,א
yevamot,יבמות,013,009,יד,א
yevamot,יבמות,013,010,יד,א
yevamot,יבמות,013,011,יד,א
yevamot,יבמות,013,012,יד,א
yevamot,יבמות,013,013,יד,א
yevamot,יבמות,014,001,יד,ב
yevamot,יבמות,014,002,יד,ב
yevamot,יבמות,014,003,יד,ב
yevamot,יבמות,014,004,יד,ג
yevamot,יבמות,015,001,יד,ד
yevamot,יבמות,015,002,יד,ד
yevamot,יבמות,015,003,טו,א
yevamot,יבמות,015,004,טו,א
yevamot,יבמות,015,005,טו,ב
yevamot,יבמות,015,006,טו,ב
yevamot,יבמות,015,007,טו,ב
yevamot,יבמות,015,009,טו,ב
yevamot,יבמות,015,010,טו,ב
yevamot,יבמות,016,001,טו,ג
yevamot,יבמות,016,002,טו,ג
yevamot,יבמות,016,003,טו,ד
yevamot,יבמות,016,004,טו,ד
yevamot,יבמות,016,005,טו,ד
yevamot,יבמות,016,006,טז,א
yevamot,יבמות,016,007,טז,ב
yom_tov,יום טוב,001,001,ס,א
yom_tov,יום טוב,001,002,ס,ג
yom_tov,יום טוב,001,003,ס,ג
yom_tov,יום טוב,001,004,ס,ג
yom_tov,יום טוב,001,005,ס,ד
yom_tov,יום טוב,001,006,ס,ד
yom_tov,יום טוב,001,007,ס,ד
yom_tov,יום טוב,001,008,ס,ד
yom_tov,יום טוב,001,009,סא,א
yom_tov,יום טוב,001,010,סא,א
yom_tov,יום טוב,002,001,סא,ב
yom_tov,יום טוב,002,002,סא,ב
yom_tov,יום טוב,002,003,סא,ב
yom_tov,יום טוב,002,004,סא,ג
yom_tov,יום טוב,002,005,סא,ג
yom_tov,יום טוב,002,006,סא,ג
yom_tov,יום טוב,002,007,סא,ג
yom_tov,יום טוב,002,008,סא,ד
yom_tov,יום טוב,002,009,סא,ד
yom_tov,יום טוב,002,010,סא,ד
yom_tov,יום טוב,003,001,סב,א
yom_tov,יום טוב,003,002,סב,א
yom_tov,יום טוב,003,003,סב,א
yom_tov,יום טוב,003,004,סב,א
yom_tov,יום טוב,003,005,סב,א
yom_tov,יום טוב,003,006,סב,ב
yom_tov,יום טוב,003,007,סב,ב
yom_tov,יום טוב,003,008,סב,ב
yom_tov,יום טוב,004,001,סב,ג
yom_tov,יום טוב,004,002,סב,ג
yom_tov,יום טוב,004,003,סב,ג
yom_tov,יום טוב,004,004,סב,ג
yom_tov,יום טוב,004,005,סב,ד
yom_tov,יום טוב,004,006,סב,ד
yom_tov,יום טוב,004,007,סב,ד
yom_tov,יום טוב,005,001,סג,א
yom_tov,יום טוב,005,002,סג,ב
yom_tov,יום טוב,005,003,סג,ב
yom_tov,יום טוב,005,004,סג,ב
yom_tov,יום טוב,005,005,סג,ב
yom_tov,יום טוב,005,006,סג,ב
yom_tov,יום טוב,005,007,סג,ב
yoma,יומא,001,001,לח,א
yoma,יומא,001,002,לט,א
yoma,יומא,001,003,לט,א
yoma,יומא,001,004,לט,א
yoma,יומא,001,005,לט,ב
yoma,יומא,001,006,לט,ב
yoma,יומא,001,007,לט,ב
yoma,יומא,001,008,לט,ב
yoma,יומא,002,001,לט,ג
yoma,יומא,002,002,לט,ג
yoma,יומא,002,003,מ,א
yoma,יומא,002,004,מ,א
yoma,יומא,002,005,מ,א
yoma,יומא,002,006,מ,א
yoma,יומא,002,007,מ,א
yoma,יומא,003,001,מ,ב
yoma,יומא,003,002,מ,ב
yoma,יומא,003,003,מ,ג
yoma,יומא,003,004,מ,ג
yoma,יומא,003,005,מ,ג
yoma,יומא,003,006,מ,ד
yoma,יומא,003,007,מ,ד
yoma,יומא,003,008,מא,א
yoma,יומא,003,009,מא,א
yoma,יומא,003,010,מא,א
yoma,יומא,003,011,מא,ב
yoma,יומא,004,001,מא,ג
yoma,יומא,004,002,מא,ג
yoma,יומא,004,003,מא,ג
yoma,יומא,004,004,מא,ד
yoma,יומא,004,005,מא,ד
yoma,יומא,004,006,מב,א
yoma,יומא,005,001,מב,ב
yoma,יומא,005,002,מב,ב
yoma,יומא,005,003,מב,ד
yoma,יומא,005,004,מב,ד
yoma,יומא,005,005,מב,ד
yoma,יומא,005,006,מג,א
yoma,יומא,005,007,מג,ב
yoma,יומא,006,001,מג,ג
yoma,יומא,006,002,מג,ג
yoma,יומא,006,003,מג,ד
yoma,יומא,006,004,מג,ד
yoma,יומא,006,005,מג,ד
yoma,יומא,006,006,מג,ד
yoma,יומא,006,007,מד,א
yoma,יומא,006,008,מד,א
yoma,יומא,007,001,מד,ב
yoma,יומא,007,003,מד,ב
yoma,יומא,007,004,מד,ב
yoma,יומא,007,005,מד,ג
yoma,יומא,008,001,מד,ד
yoma,יומא,008,002,מה,א
yoma,יומא,008,003,מה,א
yoma,יומא,008,004,מה,א
yoma,יומא,008,005,מה,ב
yoma,יומא,008,006,מה,ב
yoma,יומא,008,007,מה,ב
yoma,יומא,008,008,מה,ב
yoma,יומא,008,009,מה,ג
